iter,cost
3619,25.822927
3620,25.822925
3621,25.822923
3622,25.822920
3623,25.822918
3624,25.822916
3625,25.822914
3626,25.822912
3627,25.822910
3628,25.822908
3629,25.822906
3630,25.822904
3631,25.822902
3632,25.822900
3633,25.822898
3634,25.822896
3635,25.822894
3636,25.822891
3637,25.822889
3638,25.822887
3639,25.822885
3640,25.822883
3641,25.822881
3642,25.822879
3643,25.822877
3644,25.822875
3645,25.822873
3646,25.822871
3647,25.822869
3648,25.822867
3649,25.822865
3650,25.822863
3651,25.822861
3652,25.822858
3653,25.822856
3654,25.822854
3655,25.822852
3656,25.822850
3657,25.822848
3658,25.822846
3659,25.822844
3660,25.822842
3661,25.822840
3662,25.822838
3663,25.822836
3664,25.822834
3665,25.822832
3666,25.822830
3667,25.822828
3668,25.822826
3669,25.822824
3670,25.822822
3671,25.822820
3672,25.822817
3673,25.822815
3674,25.822813
3675,25.822811
3676,25.822809
3677,25.822807
3678,25.822805
3679,25.822803
3680,25.822801
3681,25.822799
3682,25.822797
3683,25.822795
3684,25.822793
3685,25.822791
3686,25.822789
3687,25.822787
3688,25.822785
3689,25.822783
3690,25.822781
3691,25.822779
3692,25.822777
3693,25.822775
3694,25.822773
3695,25.822771
3696,25.822769
3697,25.822767
3698,25.822764
3699,25.822762
3700,25.822760
3701,25.822758
3702,25.822756
3703,25.822754
3704,25.822752
3705,25.822750
3706,25.822748
3707,25.822746
3708,25.822744
3709,25.822742
3710,25.822740
3711,25.822738
3712,25.822736
3713,25.822734
3714,25.822732
3715,25.822730
3716,25.822728
3717,25.822726
3718,25.822724
3719,25.822722
3720,25.822720
3721,25.822718
3722,25.822716
3723,25.822714
3724,25.822712
3725,25.822710
3726,25.822708
3727,25.822706
3728,25.822704
3729,25.822702
3730,25.822700
3731,25.822698
3732,25.822696
3733,25.822694
3734,25.822692
3735,25.822690
3736,25.822688
3737,25.822686
3738,25.822684
3739,25.822682
3740,25.822680
3741,25.822678
3742,25.822676
3743,25.822674
3744,25.822672
3745,25.822670
3746,25.822668
3747,25.822666
3748,25.822664
3749,25.822662
3750,25.822660
3751,25.822658
3752,25.822656
3753,25.822654
3754,25.822652
3755,25.822650
3756,25.822648
3757,25.822646
3758,25.822644
3759,25.822642
3760,25.822640
3761,25.822638
3762,25.822636
3763,25.822634
3764,25.822632
3765,25.822630
3766,25.822628
3767,25.822626
3768,25.822624
3769,25.822622
3770,25.822620
3771,25.822618
3772,25.822616
3773,25.822614
3774,25.822612
3775,25.822610
3776,25.822608
3777,25.822606
3778,25.822604
3779,25.822602
3780,25.822600
3781,25.822598
3782,25.822596
3783,25.822594
3784,25.822592
3785,25.822590
3786,25.822588
3787,25.822586
3788,25.822584
3789,25.822582
3790,25.822580
3791,25.822578
3792,25.822576
3793,25.822574
3794,25.822572
3795,25.822570
3796,25.822568
3797,25.822566
3798,25.822564
3799,25.822562
3800,25.822560
3801,25.822558
3802,25.822556
3803,25.822554
3804,25.822552
3805,25.822550
3806,25.822548
3807,25.822547
3808,25.822545
3809,25.822543
3810,25.822541
3811,25.822539
3812,25.822537
3813,25.822535
3814,25.822533
3815,25.822531
3816,25.822529
3817,25.822527
3818,25.822525
3819,25.822523
3820,25.822521
3821,25.822519
3822,25.822517
3823,25.822515
3824,25.822513
3825,25.822511
3826,25.822509
3827,25.822507
3828,25.822505
3829,25.822503
3830,25.822501
3831,25.822499
3832,25.822497
3833,25.822495
3834,25.822494
3835,25.822492
3836,25.822490
3837,25.822488
3838,25.822486
3839,25.822484
3840,25.822482
3841,25.822480
3842,25.822478
3843,25.822476
3844,25.822474
3845,25.822472
3846,25.822470
3847,25.822468
3848,25.822466
3849,25.822464
3850,25.822462
3851,25.822460
3852,25.822458
3853,25.822456
3854,25.822455
3855,25.822453
3856,25.822451
3857,25.822449
3858,25.822447
3859,25.822445
3860,25.822443
3861,25.822441
3862,25.822439
3863,25.822437
3864,25.822435
3865,25.822433
3866,25.822431
3867,25.822429
3868,25.822427
3869,25.822425
3870,25.822423
3871,25.822422
3872,25.822420
3873,25.822418
3874,25.822416
3875,25.822414
3876,25.822412
3877,25.822410
3878,25.822408
3879,25.822406
3880,25.822404
3881,25.822402
3882,25.822400
3883,25.822398
3884,25.822396
3885,25.822395
3886,25.822393
3887,25.822391
3888,25.822389
3889,25.822387
3890,25.822385
3891,25.822383
3892,25.822381
3893,25.822379
3894,25.822377
3895,25.822375
3896,25.822373
3897,25.822371
3898,25.822369
3899,25.822368
3900,25.822366
3901,25.822364
3902,25.822362
3903,25.822360
3904,25.822358
3905,25.822356
3906,25.822354
3907,25.822352
3908,25.822350
3909,25.822348
3910,25.822346
3911,25.822345
3912,25.822343
3913,25.822341
3914,25.822339
3915,25.822337
3916,25.822335
3917,25.822333
3918,25.822331
3919,25.822329
3920,25.822327
3921,25.822325
3922,25.822324
3923,25.822322
3924,25.822320
3925,25.822318
3926,25.822316
3927,25.822314
3928,25.822312
3929,25.822310
3930,25.822308
3931,25.822306
3932,25.822304
3933,25.822303
3934,25.822301
3935,25.822299
3936,25.822297
3937,25.822295
3938,25.822293
3939,25.822291
3940,25.822289
3941,25.822287
3942,25.822285
3943,25.822284
3944,25.822282
3945,25.822280
3946,25.822278
3947,25.822276
3948,25.822274
3949,25.822272
3950,25.822270
3951,25.822268
3952,25.822267
3953,25.822265
3954,25.822263
3955,25.822261
3956,25.822259
3957,25.822257
3958,25.822255
3959,25.822253
3960,25.822251
3961,25.822250
3962,25.822248
3963,25.822246
3964,25.822244
3965,25.822242
3966,25.822240
3967,25.822238
3968,25.822236
3969,25.822234
3970,25.822233
3971,25.822231
3972,25.822229
3973,25.822227
3974,25.822225
3975,25.822223
3976,25.822221
3977,25.822219
3978,25.822218
3979,25.822216
3980,25.822214
3981,25.822212
3982,25.822210
3983,25.822208
3984,25.822206
3985,25.822204
3986,25.822202
3987,25.822201
3988,25.822199
3989,25.822197
3990,25.822195
3991,25.822193
3992,25.822191
3993,25.822189
3994,25.822188
3995,25.822186
3996,25.822184
3997,25.822182
3998,25.822180
3999,25.822178
4000,25.822176
4001,25.822174
4002,25.822173
4003,25.822171
4004,25.822169
4005,25.822167
4006,25.822165
4007,25.822163
4008,25.822161
4009,25.822160
4010,25.822158
4011,25.822156
4012,25.822154
4013,25.822152
4014,25.822150
4015,25.822148
4016,25.822146
4017,25.822145
4018,25.822143
4019,25.822141
4020,25.822139
4021,25.822137
4022,25.822135
4023,25.822133
4024,25.822132
4025,25.822130
4026,25.822128
4027,25.822126
4028,25.822124
4029,25.822122
4030,25.822121
4031,25.822119
4032,25.822117
4033,25.822115
4034,25.822113
4035,25.822111
4036,25.822109
4037,25.822108
4038,25.822106
4039,25.822104
4040,25.822102
4041,25.822100
4042,25.822098
4043,25.822096
4044,25.822095
4045,25.822093
4046,25.822091
4047,25.822089
4048,25.822087
4049,25.822085
4050,25.822084
4051,25.822082
4052,25.822080
4053,25.822078
4054,25.822076
4055,25.822074
4056,25.822073
4057,25.822071
4058,25.822069
4059,25.822067
4060,25.822065
4061,25.822063
4062,25.822061
4063,25.822060
4064,25.822058
4065,25.822056
4066,25.822054
4067,25.822052
4068,25.822050
4069,25.822049
4070,25.822047
4071,25.822045
4072,25.822043
4073,25.822041
4074,25.822039
4075,25.822038
4076,25.822036
4077,25.822034
4078,25.822032
4079,25.822030
4080,25.822029
4081,25.822027
4082,25.822025
4083,25.822023
4084,25.822021
4085,25.822019
4086,25.822018
4087,25.822016
4088,25.822014
4089,25.822012
4090,25.822010
4091,25.822008
4092,25.822007
4093,25.822005
4094,25.822003
4095,25.822001
4096,25.821999
4097,25.821998
4098,25.821996
4099,25.821994
4100,25.821992
4101,25.821990
4102,25.821988
4103,25.821987
4104,25.821985
4105,25.821983
4106,25.821981
4107,25.821979
4108,25.821978
4109,25.821976
4110,25.821974
4111,25.821972
4112,25.821970
4113,25.821968
4114,25.821967
4115,25.821965
4116,25.821963
4117,25.821961
4118,25.821959
4119,25.821958
4120,25.821956
4121,25.821954
4122,25.821952
4123,25.821950
4124,25.821949
4125,25.821947
4126,25.821945
4127,25.821943
4128,25.821941
4129,25.821940
4130,25.821938
4131,25.821936
4132,25.821934
4133,25.821932
4134,25.821931
4135,25.821929
4136,25.821927
4137,25.821925
4138,25.821923
4139,25.821922
4140,25.821920
4141,25.821918
4142,25.821916
4143,25.821914
4144,25.821913
4145,25.821911
4146,25.821909
4147,25.821907
4148,25.821905
4149,25.821904
4150,25.821902
4151,25.821900
4152,25.821898
4153,25.821896
4154,25.821895
4155,25.821893
4156,25.821891
4157,25.821889
4158,25.821888
4159,25.821886
4160,25.821884
4161,25.821882
4162,25.821880
4163,25.821879
4164,25.821877
4165,25.821875
4166,25.821873
4167,25.821871
4168,25.821870
4169,25.821868
4170,25.821866
4171,25.821864
4172,25.821863
4173,25.821861
4174,25.821859
4175,25.821857
4176,25.821855
4177,25.821854
4178,25.821852
4179,25.821850
4180,25.821848
4181,25.821847
4182,25.821845
4183,25.821843
4184,25.821841
4185,25.821839
4186,25.821838
4187,25.821836
4188,25.821834
4189,25.821832
4190,25.821831
4191,25.821829
4192,25.821827
4193,25.821825
4194,25.821823
4195,25.821822
4196,25.821820
4197,25.821818
4198,25.821816
4199,25.821815
4200,25.821813
4201,25.821811
4202,25.821809
4203,25.821808
4204,25.821806
4205,25.821804
4206,25.821802
4207,25.821800
4208,25.821799
4209,25.821797
4210,25.821795
4211,25.821793
4212,25.821792
4213,25.821790
4214,25.821788
4215,25.821786
4216,25.821785
4217,25.821783
4218,25.821781
4219,25.821779
4220,25.821778
4221,25.821776
4222,25.821774
4223,25.821772
4224,25.821771
4225,25.821769
4226,25.821767
4227,25.821765
4228,25.821764
4229,25.821762
4230,25.821760
4231,25.821758
4232,25.821756
4233,25.821755
4234,25.821753
4235,25.821751
4236,25.821749
4237,25.821748
4238,25.821746
4239,25.821744
4240,25.821742
4241,25.821741
4242,25.821739
4243,25.821737
4244,25.821735
4245,25.821734
4246,25.821732
4247,25.821730
4248,25.821729
4249,25.821727
4250,25.821725
4251,25.821723
4252,25.821722
4253,25.821720
4254,25.821718
4255,25.821716
4256,25.821715
4257,25.821713
4258,25.821711
4259,25.821709
4260,25.821708
4261,25.821706
4262,25.821704
4263,25.821702
4264,25.821701
4265,25.821699
4266,25.821697
4267,25.821695
4268,25.821694
4269,25.821692
4270,25.821690
4271,25.821688
4272,25.821687
4273,25.821685
4274,25.821683
4275,25.821682
4276,25.821680
4277,25.821678
4278,25.821676
4279,25.821675
4280,25.821673
4281,25.821671
4282,25.821669
4283,25.821668
4284,25.821666
4285,25.821664
4286,25.821663
4287,25.821661
4288,25.821659
4289,25.821657
4290,25.821656
4291,25.821654
4292,25.821652
4293,25.821650
4294,25.821649
4295,25.821647
4296,25.821645
4297,25.821644
4298,25.821642
4299,25.821640
4300,25.821638
4301,25.821637
4302,25.821635
4303,25.821633
4304,25.821632
4305,25.821630
4306,25.821628
4307,25.821626
4308,25.821625
4309,25.821623
4310,25.821621
4311,25.821619
4312,25.821618
4313,25.821616
4314,25.821614
4315,25.821613
4316,25.821611
4317,25.821609
4318,25.821607
4319,25.821606
4320,25.821604
4321,25.821602
4322,25.821601
4323,25.821599
4324,25.821597
4325,25.821596
4326,25.821594
4327,25.821592
4328,25.821590
4329,25.821589
4330,25.821587
4331,25.821585
4332,25.821584
4333,25.821582
4334,25.821580
4335,25.821578
4336,25.821577
4337,25.821575
4338,25.821573
4339,25.821572
4340,25.821570
4341,25.821568
4342,25.821567
4343,25.821565
4344,25.821563
4345,25.821561
4346,25.821560
4347,25.821558
4348,25.821556
4349,25.821555
4350,25.821553
4351,25.821551
4352,25.821550
4353,25.821548
4354,25.821546
4355,25.821544
4356,25.821543
4357,25.821541
4358,25.821539
4359,25.821538
4360,25.821536
4361,25.821534
4362,25.821533
4363,25.821531
4364,25.821529
4365,25.821528
4366,25.821526
4367,25.821524
4368,25.821522
4369,25.821521
4370,25.821519
4371,25.821517
4372,25.821516
4373,25.821514
4374,25.821512
4375,25.821511
4376,25.821509
4377,25.821507
4378,25.821506
4379,25.821504
4380,25.821502
4381,25.821501
4382,25.821499
4383,25.821497
4384,25.821495
4385,25.821494
4386,25.821492
4387,25.821490
4388,25.821489
4389,25.821487
4390,25.821485
4391,25.821484
4392,25.821482
4393,25.821480
4394,25.821479
4395,25.821477
4396,25.821475
4397,25.821474
4398,25.821472
4399,25.821470
4400,25.821469
4401,25.821467
4402,25.821465
4403,25.821464
4404,25.821462
4405,25.821460
4406,25.821459
4407,25.821457
4408,25.821455
4409,25.821454
4410,25.821452
4411,25.821450
4412,25.821449
4413,25.821447
4414,25.821445
4415,25.821444
4416,25.821442
4417,25.821440
4418,25.821439
4419,25.821437
4420,25.821435
4421,25.821434
4422,25.821432
4423,25.821430
4424,25.821429
4425,25.821427
4426,25.821425
4427,25.821424
4428,25.821422
4429,25.821420
4430,25.821419
4431,25.821417
4432,25.821415
4433,25.821414
4434,25.821412
4435,25.821410
4436,25.821409
4437,25.821407
4438,25.821405
4439,25.821404
4440,25.821402
4441,25.821400
4442,25.821399
4443,25.821397
4444,25.821395
4445,25.821394
4446,25.821392
4447,25.821390
4448,25.821389
4449,25.821387
4450,25.821385
4451,25.821384
4452,25.821382
4453,25.821380
4454,25.821379
4455,25.821377
4456,25.821376
4457,25.821374
4458,25.821372
4459,25.821371
4460,25.821369
4461,25.821367
4462,25.821366
4463,25.821364
4464,25.821362
4465,25.821361
4466,25.821359
4467,25.821357
4468,25.821356
4469,25.821354
4470,25.821352
4471,25.821351
4472,25.821349
4473,25.821348
4474,25.821346
4475,25.821344
4476,25.821343
4477,25.821341
4478,25.821339
4479,25.821338
4480,25.821336
4481,25.821334
4482,25.821333
4483,25.821331
4484,25.821329
4485,25.821328
4486,25.821326
4487,25.821325
4488,25.821323
4489,25.821321
4490,25.821320
4491,25.821318
4492,25.821316
4493,25.821315
4494,25.821313
4495,25.821312
4496,25.821310
4497,25.821308
4498,25.821307
4499,25.821305
4500,25.821303
4501,25.821302
4502,25.821300
4503,25.821298
4504,25.821297
4505,25.821295
4506,25.821294
4507,25.821292
4508,25.821290
4509,25.821289
4510,25.821287
4511,25.821285
4512,25.821284
4513,25.821282
4514,25.821281
4515,25.821279
4516,25.821277
4517,25.821276
4518,25.821274
4519,25.821272
4520,25.821271
4521,25.821269
4522,25.821268
4523,25.821266
4524,25.821264
4525,25.821263
4526,25.821261
4527,25.821259
4528,25.821258
4529,25.821256
4530,25.821255
4531,25.821253
4532,25.821251
4533,25.821250
4534,25.821248
4535,25.821247
4536,25.821245
4537,25.821243
4538,25.821242
4539,25.821240
4540,25.821238
4541,25.821237
4542,25.821235
4543,25.821234
4544,25.821232
4545,25.821230
4546,25.821229
4547,25.821227
4548,25.821226
4549,25.821224
4550,25.821222
4551,25.821221
4552,25.821219
4553,25.821218
4554,25.821216
4555,25.821214
4556,25.821213
4557,25.821211
4558,25.821210
4559,25.821208
4560,25.821206
4561,25.821205
4562,25.821203
4563,25.821201
4564,25.821200
4565,25.821198
4566,25.821197
4567,25.821195
4568,25.821193
4569,25.821192
4570,25.821190
4571,25.821189
4572,25.821187
4573,25.821185
4574,25.821184
4575,25.821182
4576,25.821181
4577,25.821179
4578,25.821177
4579,25.821176
4580,25.821174
4581,25.821173
4582,25.821171
4583,25.821170
4584,25.821168
4585,25.821166
4586,25.821165
4587,25.821163
4588,25.821162
4589,25.821160
4590,25.821158
4591,25.821157
4592,25.821155
4593,25.821154
4594,25.821152
4595,25.821150
4596,25.821149
4597,25.821147
4598,25.821146
4599,25.821144
4600,25.821142
4601,25.821141
4602,25.821139
4603,25.821138
4604,25.821136
4605,25.821135
4606,25.821133
4607,25.821131
4608,25.821130
4609,25.821128
4610,25.821127
4611,25.821125
4612,25.821123
4613,25.821122
4614,25.821120
4615,25.821119
4616,25.821117
4617,25.821116
4618,25.821114
4619,25.821112
4620,25.821111
4621,25.821109
4622,25.821108
4623,25.821106
4624,25.821104
4625,25.821103
4626,25.821101
4627,25.821100
4628,25.821098
4629,25.821097
4630,25.821095
4631,25.821093
4632,25.821092
4633,25.821090
4634,25.821089
4635,25.821087
4636,25.821086
4637,25.821084
4638,25.821082
4639,25.821081
4640,25.821079
4641,25.821078
4642,25.821076
4643,25.821075
4644,25.821073
4645,25.821071
4646,25.821070
4647,25.821068
4648,25.821067
4649,25.821065
4650,25.821064
4651,25.821062
4652,25.821060
4653,25.821059
4654,25.821057
4655,25.821056
4656,25.821054
4657,25.821053
4658,25.821051
4659,25.821050
4660,25.821048
4661,25.821046
4662,25.821045
4663,25.821043
4664,25.821042
4665,25.821040
4666,25.821039
4667,25.821037
4668,25.821035
4669,25.821034
4670,25.821032
4671,25.821031
4672,25.821029
4673,25.821028
4674,25.821026
4675,25.821025
4676,25.821023
4677,25.821021
4678,25.821020
4679,25.821018
4680,25.821017
4681,25.821015
4682,25.821014
4683,25.821012
4684,25.821011
4685,25.821009
4686,25.821008
4687,25.821006
4688,25.821004
4689,25.821003
4690,25.821001
4691,25.821000
4692,25.820998
4693,25.820997
4694,25.820995
4695,25.820994
4696,25.820992
4697,25.820990
4698,25.820989
4699,25.820987
4700,25.820986
4701,25.820984
4702,25.820983
4703,25.820981
4704,25.820980
4705,25.820978
4706,25.820977
4707,25.820975
4708,25.820973
4709,25.820972
4710,25.820970
4711,25.820969
4712,25.820967
4713,25.820966
4714,25.820964
4715,25.820963
4716,25.820961
4717,25.820960
4718,25.820958
4719,25.820957
4720,25.820955
4721,25.820953
4722,25.820952
4723,25.820950
4724,25.820949
4725,25.820947
4726,25.820946
4727,25.820944
4728,25.820943
4729,25.820941
4730,25.820940
4731,25.820938
4732,25.820937
4733,25.820935
4734,25.820934
4735,25.820932
4736,25.820930
4737,25.820929
4738,25.820927
4739,25.820926
4740,25.820924
4741,25.820923
4742,25.820921
4743,25.820920
4744,25.820918
4745,25.820917
4746,25.820915
4747,25.820914
4748,25.820912
4749,25.820911
4750,25.820909
4751,25.820908
4752,25.820906
4753,25.820904
4754,25.820903
4755,25.820901
4756,25.820900
4757,25.820898
4758,25.820897
4759,25.820895
4760,25.820894
4761,25.820892
4762,25.820891
4763,25.820889
4764,25.820888
4765,25.820886
4766,25.820885
4767,25.820883
4768,25.820882
4769,25.820880
4770,25.820879
4771,25.820877
4772,25.820876
4773,25.820874
4774,25.820873
4775,25.820871
4776,25.820870
4777,25.820868
4778,25.820867
4779,25.820865
4780,25.820863
4781,25.820862
4782,25.820860
4783,25.820859
4784,25.820857
4785,25.820856
4786,25.820854
4787,25.820853
4788,25.820851
4789,25.820850
4790,25.820848
4791,25.820847
4792,25.820845
4793,25.820844
4794,25.820842
4795,25.820841
4796,25.820839
4797,25.820838
4798,25.820836
4799,25.820835
4800,25.820833
4801,25.820832
4802,25.820830
4803,25.820829
4804,25.820827
4805,25.820826
4806,25.820824
4807,25.820823
4808,25.820821
4809,25.820820
4810,25.820818
4811,25.820817
4812,25.820815
4813,25.820814
4814,25.820812
4815,25.820811
4816,25.820809
4817,25.820808
4818,25.820806
4819,25.820805
4820,25.820803
4821,25.820802
4822,25.820800
4823,25.820799
4824,25.820797
4825,25.820796
4826,25.820794
4827,25.820793
4828,25.820791
4829,25.820790
4830,25.820788
4831,25.820787
4832,25.820785
4833,25.820784
4834,25.820782
4835,25.820781
4836,25.820779
4837,25.820778
4838,25.820776
4839,25.820775
4840,25.820773
4841,25.820772
4842,25.820770
4843,25.820769
4844,25.820767
4845,25.820766
4846,25.820764
4847,25.820763
4848,25.820761
4849,25.820760
4850,25.820759
4851,25.820757
4852,25.820756
4853,25.820754
4854,25.820753
4855,25.820751
4856,25.820750
4857,25.820748
4858,25.820747
4859,25.820745
4860,25.820744
4861,25.820742
4862,25.820741
4863,25.820739
4864,25.820738
4865,25.820736
4866,25.820735
4867,25.820733
4868,25.820732
4869,25.820730
4870,25.820729
4871,25.820727
4872,25.820726
4873,25.820724
4874,25.820723
4875,25.820722
4876,25.820720
4877,25.820719
4878,25.820717
4879,25.820716
4880,25.820714
4881,25.820713
4882,25.820711
4883,25.820710
4884,25.820708
4885,25.820707
4886,25.820705
4887,25.820704
4888,25.820702
4889,25.820701
4890,25.820699
4891,25.820698
4892,25.820696
4893,25.820695
4894,25.820694
4895,25.820692
4896,25.820691
4897,25.820689
4898,25.820688
4899,25.820686
4900,25.820685
4901,25.820683
4902,25.820682
4903,25.820680
4904,25.820679
4905,25.820677
4906,25.820676
4907,25.820674
4908,25.820673
4909,25.820672
4910,25.820670
4911,25.820669
4912,25.820667
4913,25.820666
4914,25.820664
4915,25.820663
4916,25.820661
4917,25.820660
4918,25.820658
4919,25.820657
4920,25.820655
4921,25.820654
4922,25.820653
4923,25.820651
4924,25.820650
4925,25.820648
4926,25.820647
4927,25.820645
4928,25.820644
4929,25.820642
4930,25.820641
4931,25.820639
4932,25.820638
4933,25.820637
4934,25.820635
4935,25.820634
4936,25.820632
4937,25.820631
4938,25.820629
4939,25.820628
4940,25.820626
4941,25.820625
4942,25.820624
4943,25.820622
4944,25.820621
4945,25.820619
4946,25.820618
4947,25.820616
4948,25.820615
4949,25.820613
4950,25.820612
4951,25.820610
4952,25.820609
4953,25.820608
4954,25.820606
4955,25.820605
4956,25.820603
4957,25.820602
4958,25.820600
4959,25.820599
4960,25.820597
4961,25.820596
4962,25.820595
4963,25.820593
4964,25.820592
4965,25.820590
4966,25.820589
4967,25.820587
4968,25.820586
4969,25.820585
4970,25.820583
4971,25.820582
4972,25.820580
4973,25.820579
4974,25.820577
4975,25.820576
4976,25.820574
4977,25.820573
4978,25.820572
4979,25.820570
4980,25.820569
4981,25.820567
4982,25.820566
4983,25.820564
4984,25.820563
4985,25.820562
4986,25.820560
4987,25.820559
4988,25.820557
4989,25.820556
4990,25.820554
4991,25.820553
4992,25.820551
4993,25.820550
4994,25.820549
4995,25.820547
4996,25.820546
4997,25.820544
4998,25.820543
4999,25.820541
5000,25.820540
5001,25.820539
5002,25.820537
5003,25.820536
5004,25.820534
5005,25.820533
5006,25.820531
5007,25.820530
5008,25.820529
5009,25.820527
5010,25.820526
5011,25.820524
5012,25.820523
5013,25.820522
5014,25.820520
5015,25.820519
5016,25.820517
5017,25.820516
5018,25.820514
5019,25.820513
5020,25.820512
5021,25.820510
5022,25.820509
5023,25.820507
5024,25.820506
5025,25.820504
5026,25.820503
5027,25.820502
5028,25.820500
5029,25.820499
5030,25.820497
5031,25.820496
5032,25.820495
5033,25.820493
5034,25.820492
5035,25.820490
5036,25.820489
5037,25.820487
5038,25.820486
5039,25.820485
5040,25.820483
5041,25.820482
5042,25.820480
5043,25.820479
5044,25.820478
5045,25.820476
5046,25.820475
5047,25.820473
5048,25.820472
5049,25.820471
5050,25.820469
5051,25.820468
5052,25.820466
5053,25.820465
5054,25.820463
5055,25.820462
5056,25.820461
5057,25.820459
5058,25.820458
5059,25.820456
5060,25.820455
5061,25.820454
5062,25.820452
5063,25.820451
5064,25.820449
5065,25.820448
5066,25.820447
5067,25.820445
5068,25.820444
5069,25.820442
5070,25.820441
5071,25.820440
5072,25.820438
5073,25.820437
5074,25.820435
5075,25.820434
5076,25.820433
5077,25.820431
5078,25.820430
5079,25.820428
5080,25.820427
5081,25.820426
5082,25.820424
5083,25.820423
5084,25.820421
5085,25.820420
5086,25.820419
5087,25.820417
5088,25.820416
5089,25.820414
5090,25.820413
5091,25.820412
5092,25.820410
5093,25.820409
5094,25.820407
5095,25.820406
5096,25.820405
5097,25.820403
5098,25.820402
5099,25.820400
5100,25.820399
5101,25.820398
5102,25.820396
5103,25.820395
5104,25.820394
5105,25.820392
5106,25.820391
5107,25.820389
5108,25.820388
5109,25.820387
5110,25.820385
5111,25.820384
5112,25.820382
5113,25.820381
5114,25.820380
5115,25.820378
5116,25.820377
5117,25.820376
5118,25.820374
5119,25.820373
5120,25.820371
5121,25.820370
5122,25.820369
5123,25.820367
5124,25.820366
5125,25.820364
5126,25.820363
5127,25.820362
5128,25.820360
5129,25.820359
5130,25.820358
5131,25.820356
5132,25.820355
5133,25.820353
5134,25.820352
5135,25.820351
5136,25.820349
5137,25.820348
5138,25.820346
5139,25.820345
5140,25.820344
5141,25.820342
5142,25.820341
5143,25.820340
5144,25.820338
5145,25.820337
5146,25.820335
5147,25.820334
5148,25.820333
5149,25.820331
5150,25.820330
5151,25.820329
5152,25.820327
5153,25.820326
5154,25.820325
5155,25.820323
5156,25.820322
5157,25.820320
5158,25.820319
5159,25.820318
5160,25.820316
5161,25.820315
5162,25.820314
5163,25.820312
5164,25.820311
5165,25.820309
5166,25.820308
5167,25.820307
5168,25.820305
5169,25.820304
5170,25.820303
5171,25.820301
5172,25.820300
5173,25.820299
5174,25.820297
5175,25.820296
5176,25.820294
5177,25.820293
5178,25.820292
5179,25.820290
5180,25.820289
5181,25.820288
5182,25.820286
5183,25.820285
5184,25.820284
5185,25.820282
5186,25.820281
5187,25.820279
5188,25.820278
5189,25.820277
5190,25.820275
5191,25.820274
5192,25.820273
5193,25.820271
5194,25.820270
5195,25.820269
5196,25.820267
5197,25.820266
5198,25.820264
5199,25.820263
5200,25.820262
5201,25.820260
5202,25.820259
5203,25.820258
5204,25.820256
5205,25.820255
5206,25.820254
5207,25.820252
5208,25.820251
5209,25.820250
5210,25.820248
5211,25.820247
5212,25.820246
5213,25.820244
5214,25.820243
5215,25.820241
5216,25.820240
5217,25.820239
5218,25.820237
5219,25.820236
5220,25.820235
5221,25.820233
5222,25.820232
5223,25.820231
5224,25.820229
5225,25.820228
5226,25.820227
5227,25.820225
5228,25.820224
5229,25.820223
5230,25.820221
5231,25.820220
5232,25.820219
5233,25.820217
5234,25.820216
5235,25.820215
5236,25.820213
5237,25.820212
5238,25.820211
5239,25.820209
5240,25.820208
5241,25.820206
5242,25.820205
5243,25.820204
5244,25.820202
5245,25.820201
5246,25.820200
5247,25.820198
5248,25.820197
5249,25.820196
5250,25.820194
5251,25.820193
5252,25.820192
5253,25.820190
5254,25.820189
5255,25.820188
5256,25.820186
5257,25.820185
5258,25.820184
5259,25.820182
5260,25.820181
5261,25.820180
5262,25.820178
5263,25.820177
5264,25.820176
5265,25.820174
5266,25.820173
5267,25.820172
5268,25.820170
5269,25.820169
5270,25.820168
5271,25.820166
5272,25.820165
5273,25.820164
5274,25.820162
5275,25.820161
5276,25.820160
5277,25.820158
5278,25.820157
5279,25.820156
5280,25.820154
5281,25.820153
5282,25.820152
5283,25.820150
5284,25.820149
5285,25.820148
5286,25.820146
5287,25.820145
5288,25.820144
5289,25.820143
5290,25.820141
5291,25.820140
5292,25.820139
5293,25.820137
5294,25.820136
5295,25.820135
5296,25.820133
5297,25.820132
5298,25.820131
5299,25.820129
5300,25.820128
5301,25.820127
5302,25.820125
5303,25.820124
5304,25.820123
5305,25.820121
5306,25.820120
5307,25.820119
5308,25.820117
5309,25.820116
5310,25.820115
5311,25.820113
5312,25.820112
5313,25.820111
5314,25.820110
5315,25.820108
5316,25.820107
5317,25.820106
5318,25.820104
5319,25.820103
5320,25.820102
5321,25.820100
5322,25.820099
5323,25.820098
5324,25.820096
5325,25.820095
5326,25.820094
5327,25.820092
5328,25.820091
5329,25.820090
5330,25.820088
5331,25.820087
5332,25.820086
5333,25.820085
5334,25.820083
5335,25.820082
5336,25.820081
5337,25.820079
5338,25.820078
5339,25.820077
5340,25.820075
5341,25.820074
5342,25.820073
5343,25.820071
5344,25.820070
5345,25.820069
5346,25.820068
5347,25.820066
5348,25.820065
5349,25.820064
5350,25.820062
5351,25.820061
5352,25.820060
5353,25.820058
5354,25.820057
5355,25.820056
5356,25.820055
5357,25.820053
5358,25.820052
5359,25.820051
5360,25.820049
5361,25.820048
5362,25.820047
5363,25.820045
5364,25.820044
5365,25.820043
5366,25.820042
5367,25.820040
